"Subject"	"Session"	"DemoAge.RESP"	"DemoEthnicity.RESP"	"DemoGender.RESP"	"DemoRace.RESP"	"responseMappingTool"	"Block"	"Procedure.Block."	"toolResponse"	"weaponResponse"	"Trial"	"blockName"	"Practice.Trial."	"SubTrial"	"CorrectResponse"	"facePictureFile"	"ITIDuration"	"PrimeType"	"responseAccData"	"rtFeedbackText"	"targetPictureFile"	"TargetType"	"TargetWIT.ACC"	"TargetWIT.CRESP"	"TargetWIT.RESP"	"TargetWIT.RT"	"errorQSlide.RESP"	"IMS"	"EMS"
84	1	1	2	2	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	192	"l"	"whiteFace1.bmp"	800	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	269	NA	7.2	4.2
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	1	"a"	"blackFace2.bmp"	800	"black"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	432	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	2	"l"	"blackFace6.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	424	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	3	"l"	"whiteFace8.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	447	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	4	"a"	"whiteFace4.bmp"	800	"white"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	486	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	5	"l"	"whiteFace8.bmp"	1200	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	430	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	6	"l"	"blackFace4.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	413	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	7	"l"	"whiteFace2.bmp"	800	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	469	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	8	"l"	"whiteFace7.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	436	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	9	"l"	"blackFace2.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	411	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	10	"l"	"whiteFace8.bmp"	1200	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	459	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	11	"a"	"whiteFace1.bmp"	800	"white"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	450	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	12	"a"	"blackFace4.bmp"	1200	"black"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	13	"l"	"whiteFace2.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	376	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	14	"a"	"blackFace6.bmp"	800	"black"	2	"+"	"tool4.bmp"	"tool"	1	"a"	"a"	455	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	15	"a"	"blackFace6.bmp"	800	"black"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	16	"a"	"whiteFace2.bmp"	1000	"white"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	17	"a"	"blackFace3.bmp"	1200	"black"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	405	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	18	"a"	"whiteFace5.bmp"	800	"white"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	477	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	19	"a"	"whiteFace2.bmp"	1000	"white"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	404	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	20	"l"	"whiteFace4.bmp"	1200	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"l"	"a"	363	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	21	"l"	"blackFace3.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	475	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	22	"a"	"blackFace5.bmp"	800	"black"	1	"+"	"tool4.bmp"	"tool"	0	"a"	"l"	306	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	23	"a"	"whiteFace2.bmp"	1200	"white"	3	"TOO SLOW"	"tool3.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	24	"l"	"whiteFace7.bmp"	800	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"l"	"a"	328	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	25	"l"	"blackFace7.bmp"	1200	"black"	3	"TOO SLOW"	"weapon1.bmp"	"weapon"	0	"l"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	26	"a"	"blackFace7.bmp"	1000	"black"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	27	"a"	"whiteFace4.bmp"	800	"white"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	28	"a"	"whiteFace6.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	437	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	29	"l"	"whiteFace2.bmp"	1000	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"l"	"a"	412	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	30	"l"	"blackFace4.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	435	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	31	"l"	"blackFace5.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	394	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	32	"l"	"whiteFace5.bmp"	1200	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	449	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	33	"a"	"blackFace3.bmp"	800	"black"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	457	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	34	"a"	"whiteFace3.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	336	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	35	"l"	"whiteFace6.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	471	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	36	"a"	"whiteFace5.bmp"	1000	"white"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	375	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	37	"l"	"blackFace1.bmp"	800	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	350	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	38	"a"	"blackFace2.bmp"	1200	"black"	2	"+"	"tool1.bmp"	"tool"	1	"a"	"a"	493	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	39	"a"	"blackFace5.bmp"	1200	"black"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	397	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	40	"a"	"blackFace1.bmp"	1000	"black"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	41	"a"	"blackFace7.bmp"	800	"black"	3	"TOO SLOW"	"tool2.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	42	"l"	"whiteFace1.bmp"	800	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	338	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	43	"a"	"whiteFace3.bmp"	1000	"white"	2	"+"	"tool4.bmp"	"tool"	1	"a"	"a"	369	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	44	"l"	"blackFace6.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	352	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	45	"l"	"blackFace1.bmp"	800	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	432	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	46	"l"	"blackFace4.bmp"	1200	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	415	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	47	"a"	"blackFace3.bmp"	1000	"black"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	48	"l"	"blackFace1.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	405	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	49	"l"	"whiteFace4.bmp"	1200	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	348	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	50	"a"	"whiteFace6.bmp"	800	"white"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	468	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	51	"a"	"blackFace2.bmp"	1000	"black"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	52	"l"	"whiteFace6.bmp"	800	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	418	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	53	"l"	"whiteFace7.bmp"	1200	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	497	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	54	"a"	"whiteFace6.bmp"	800	"white"	2	"+"	"tool4.bmp"	"tool"	1	"a"	"a"	424	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	55	"l"	"blackFace7.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	376	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	56	"a"	"whiteFace8.bmp"	1000	"white"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	57	"a"	"whiteFace7.bmp"	1200	"white"	3	"TOO SLOW"	"tool2.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	58	"a"	"blackFace7.bmp"	1000	"black"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	453	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	59	"l"	"blackFace4.bmp"	800	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	349	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	60	"l"	"whiteFace3.bmp"	1200	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	380	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	61	"a"	"whiteFace5.bmp"	800	"white"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	451	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	62	"a"	"blackFace5.bmp"	1000	"black"	3	"TOO SLOW"	"tool3.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	63	"l"	"blackFace8.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	402	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	64	"l"	"blackFace5.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	465	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	65	"a"	"blackFace2.bmp"	1000	"black"	3	"TOO SLOW"	"tool3.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	66	"l"	"whiteFace4.bmp"	1200	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"l"	"a"	376	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	67	"a"	"whiteFace5.bmp"	800	"white"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	68	"l"	"whiteFace2.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	438	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	69	"l"	"blackFace2.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	397	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	70	"a"	"whiteFace1.bmp"	800	"white"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	373	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	71	"l"	"blackFace6.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	460	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	72	"a"	"blackFace1.bmp"	800	"black"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	73	"l"	"blackFace8.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	450	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	74	"l"	"blackFace3.bmp"	1000	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	433	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	75	"a"	"whiteFace4.bmp"	800	"white"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	425	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	76	"l"	"blackFace8.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	448	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	77	"a"	"whiteFace7.bmp"	1000	"white"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	464	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	78	"a"	"whiteFace6.bmp"	800	"white"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	399	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	79	"l"	"blackFace3.bmp"	1000	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	454	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	80	"l"	"whiteFace4.bmp"	1200	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	430	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	81	"l"	"whiteFace3.bmp"	1200	"white"	3	"TOO SLOW"	"weapon1.bmp"	"weapon"	0	"l"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	82	"a"	"whiteFace8.bmp"	1000	"white"	3	"TOO SLOW"	"tool4.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	83	"l"	"blackFace6.bmp"	800	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"l"	"l"	314	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	84	"a"	"blackFace7.bmp"	1200	"black"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	393	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	85	"a"	"blackFace1.bmp"	1000	"black"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	393	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	86	"a"	"blackFace5.bmp"	800	"black"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	376	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	87	"l"	"whiteFace6.bmp"	1200	"white"	3	"TOO SLOW"	"weapon1.bmp"	"weapon"	0	"l"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	88	"a"	"whiteFace8.bmp"	1000	"white"	3	"TOO SLOW"	"tool3.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	89	"a"	"whiteFace3.bmp"	800	"white"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	469	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	90	"l"	"whiteFace1.bmp"	1200	"white"	3	"TOO SLOW"	"weapon1.bmp"	"weapon"	0	"l"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	91	"l"	"whiteFace5.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	340	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	92	"l"	"blackFace3.bmp"	800	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	396	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	93	"a"	"whiteFace7.bmp"	1000	"white"	1	"+"	"tool4.bmp"	"tool"	0	"a"	"l"	371	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	94	"a"	"blackFace8.bmp"	800	"black"	3	"TOO SLOW"	"tool2.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	95	"a"	"blackFace8.bmp"	1200	"black"	2	"+"	"tool4.bmp"	"tool"	1	"a"	"a"	337	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	96	"l"	"blackFace7.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	400	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	97	"a"	"blackFace8.bmp"	1200	"black"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	98	"l"	"blackFace1.bmp"	800	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	352	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	99	"a"	"blackFace4.bmp"	1000	"black"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	416	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	100	"l"	"whiteFace5.bmp"	1200	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	367	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	101	"a"	"whiteFace2.bmp"	800	"white"	2	"+"	"tool1.bmp"	"tool"	1	"a"	"a"	470	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	102	"a"	"whiteFace8.bmp"	800	"white"	3	"TOO SLOW"	"tool2.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	103	"a"	"whiteFace3.bmp"	1200	"white"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	373	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	104	"l"	"whiteFace3.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	372	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	105	"a"	"blackFace8.bmp"	1200	"black"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	380	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	106	"l"	"whiteFace5.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"l"	"l"	387	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	107	"l"	"whiteFace8.bmp"	800	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"l"	"a"	378	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	108	"a"	"blackFace3.bmp"	800	"black"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"a"	""	0	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	109	"l"	"blackFace5.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	337	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	110	"a"	"blackFace4.bmp"	1200	"black"	2	"+"	"tool4.bmp"	"tool"	1	"a"	"a"	433	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	111	"l"	"blackFace8.bmp"	1200	"black"	1	"+"	"weapon1.bmp"	"weapon"	0	"l"	"a"	480	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	112	"l"	"blackFace7.bmp"	800	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	359	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	113	"a"	"blackFace4.bmp"	1000	"black"	2	"+"	"tool2.bmp"	"tool"	1	"a"	"a"	327	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	114	"l"	"whiteFace7.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	398	NA	8	7.4
85	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	115	"l"	"whiteFace1.bmp"	1200	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	477	NA	8	7.4
