"Subject"	"Session"	"DemoAge.RESP"	"DemoEthnicity.RESP"	"DemoGender.RESP"	"DemoRace.RESP"	"responseMappingTool"	"Block"	"Procedure.Block."	"toolResponse"	"weaponResponse"	"Trial"	"blockName"	"Practice.Trial."	"SubTrial"	"CorrectResponse"	"facePictureFile"	"ITIDuration"	"PrimeType"	"responseAccData"	"rtFeedbackText"	"targetPictureFile"	"TargetType"	"TargetWIT.ACC"	"TargetWIT.CRESP"	"TargetWIT.RESP"	"TargetWIT.RT"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	150	"a"	"whiteFace1.bmp"	"800"	"white"	"3"	"TOO SLOW"	"tool4.bmp"	"tool"	"0"	"a"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	151	"l"	"blackFace8.bmp"	"1000"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"l"	"l"	"496"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	152	"a"	"whiteFace2.bmp"	"1200"	"white"	"3"	"TOO SLOW"	"tool1.bmp"	"tool"	"0"	"a"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	153	"l"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"l"	"l"	"463"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	154	"l"	"whiteFace6.bmp"	"1200"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"l"	"l"	"462"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	155	"l"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"l"	"l"	"422"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	156	"a"	"blackFace6.bmp"	"1000"	"black"	"3"	"TOO SLOW"	"tool2.bmp"	"tool"	"0"	"a"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	157	"a"	"blackFace5.bmp"	"1200"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"420"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	158	"l"	"blackFace8.bmp"	"800"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"l"	"l"	"387"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	159	"a"	"whiteFace8.bmp"	"1200"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"a"	"a"	"482"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	160	"l"	"whiteFace6.bmp"	"800"	"white"	"3"	"TOO SLOW"	"weapon2.bmp"	"weapon"	"0"	"l"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	161	"a"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"416"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	162	"a"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"a"	"a"	"431"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	163	"l"	"blackFace6.bmp"	"1000"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"l"	"l"	"415"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	164	"l"	"blackFace2.bmp"	"1200"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"l"	"l"	"382"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	165	"a"	"blackFace7.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"a"	"a"	"438"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	166	"a"	"blackFace1.bmp"	"1200"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"461"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	167	"a"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"a"	"a"	"388"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	168	"a"	"whiteFace7.bmp"	"1000"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"a"	"a"	"404"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	169	"l"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"l"	"l"	"451"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	170	"l"	"whiteFace4.bmp"	"800"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"l"	"l"	"425"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	171	"a"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"a"	"a"	"473"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	172	"a"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"a"	"a"	"448"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	173	"l"	"blackFace5.bmp"	"1200"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"l"	"l"	"400"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	174	"l"	"blackFace8.bmp"	"1200"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"l"	"l"	"415"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	175	"l"	"blackFace6.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"l"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	176	"a"	"whiteFace2.bmp"	"1000"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"429"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	177	"l"	"blackFace3.bmp"	"800"	"black"	"3"	"TOO SLOW"	"weapon1.bmp"	"weapon"	"0"	"l"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	178	"l"	"whiteFace6.bmp"	"1000"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"l"	"l"	"483"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	179	"l"	"blackFace5.bmp"	"1200"	"black"	"3"	"TOO SLOW"	"weapon3.bmp"	"weapon"	"0"	"l"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	180	"l"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"l"	"l"	"393"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	181	"a"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"433"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	182	"a"	"whiteFace4.bmp"	"800"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"a"	"a"	"416"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	183	"a"	"whiteFace1.bmp"	"1200"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"a"	"a"	"487"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	184	"l"	"blackFace3.bmp"	"1000"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"l"	"l"	"351"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	185	"a"	"blackFace5.bmp"	"800"	"black"	"3"	"TOO SLOW"	"tool1.bmp"	"tool"	"0"	"a"	""	"0"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	186	"a"	"blackFace1.bmp"	"800"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"a"	"a"	"469"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	187	"l"	"whiteFace7.bmp"	"1200"	"white"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"l"	"l"	"461"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	188	"l"	"whiteFace8.bmp"	"1000"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"l"	"l"	"436"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	189	"a"	"blackFace3.bmp"	"1200"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"a"	"a"	"444"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	190	"a"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"a"	"a"	"435"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	191	"a"	"blackFace8.bmp"	"1000"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"a"	"a"	"410"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	2	"WIT"	"no"	192	"l"	"blackFace6.bmp"	"1200"	"black"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"l"	"a"	"378"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	3	"PostWITquestions"	"no"	1	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	3	"PostWITquestions"	"no"	2	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	3	"PostWITquestions"	"no"	3	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	3	"PostWITquestions"	"no"	4	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
74	1	1	2	1	5	"toolLeft"	1	"WITproc"	"a"	"l"	3	"PostWITquestions"	"no"	5	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"	"NULL"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	1	"l"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"394"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	2	"a"	"whiteFace3.bmp"	"1200"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"305"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	3	"l"	"blackFace6.bmp"	"1000"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"233"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	4	"l"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"360"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	5	"l"	"blackFace3.bmp"	"1200"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"407"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	6	"a"	"blackFace1.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"383"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	7	"a"	"blackFace2.bmp"	"1200"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"342"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	8	"l"	"whiteFace1.bmp"	"1000"	"white"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"334"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	9	"a"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"weapon2.bmp"	"weapon"	"0"	"a"	"l"	"285"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	10	"a"	"blackFace5.bmp"	"1200"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"220"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	11	"a"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"444"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	12	"l"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"339"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	13	"l"	"blackFace7.bmp"	"1200"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"194"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	14	"a"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"234"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	15	"a"	"whiteFace8.bmp"	"800"	"white"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"409"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	1	"practiceWIT"	"yes"	16	"l"	"blackFace3.bmp"	"1000"	"black"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"489"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	1	"a"	"blackFace2.bmp"	"1200"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"375"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	2	"a"	"whiteFace3.bmp"	"1000"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"255"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	3	"l"	"blackFace3.bmp"	"800"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"389"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	4	"a"	"whiteFace4.bmp"	"1200"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"349"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	5	"a"	"blackFace3.bmp"	"1200"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"364"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	6	"a"	"whiteFace4.bmp"	"1000"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"379"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	7	"l"	"blackFace8.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"371"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	8	"a"	"blackFace1.bmp"	"1200"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"386"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	9	"a"	"blackFace2.bmp"	"1000"	"black"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"337"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	10	"l"	"blackFace2.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"457"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	11	"l"	"blackFace7.bmp"	"800"	"black"	"3"	"TOO SLOW"	"tool2.bmp"	"tool"	"0"	"l"	""	"0"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	12	"l"	"blackFace6.bmp"	"1000"	"black"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"399"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	13	"a"	"blackFace7.bmp"	"1200"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"422"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	14	"a"	"blackFace4.bmp"	"1200"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"422"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	15	"l"	"whiteFace1.bmp"	"1000"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"357"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	16	"l"	"whiteFace1.bmp"	"800"	"white"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"276"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	17	"a"	"whiteFace1.bmp"	"1200"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"460"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	18	"a"	"blackFace6.bmp"	"800"	"black"	"2"	"+"	"weapon1.bmp"	"weapon"	"1"	"a"	"a"	"331"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	19	"a"	"blackFace8.bmp"	"1000"	"black"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"451"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	20	"l"	"whiteFace1.bmp"	"800"	"white"	"3"	"TOO SLOW"	"tool4.bmp"	"tool"	"0"	"l"	""	"0"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	21	"l"	"blackFace1.bmp"	"1200"	"black"	"1"	"+"	"tool3.bmp"	"tool"	"0"	"l"	"a"	"385"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	22	"l"	"blackFace8.bmp"	"1000"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"377"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	23	"l"	"whiteFace7.bmp"	"1000"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"392"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	24	"a"	"whiteFace5.bmp"	"1200"	"white"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"351"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	25	"a"	"whiteFace2.bmp"	"800"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"399"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	26	"l"	"whiteFace8.bmp"	"800"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"461"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	27	"a"	"whiteFace6.bmp"	"1200"	"white"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"357"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	28	"a"	"blackFace4.bmp"	"1000"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"284"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	29	"l"	"whiteFace8.bmp"	"800"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"435"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	30	"a"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"387"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	31	"l"	"whiteFace4.bmp"	"1200"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"442"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	32	"l"	"whiteFace5.bmp"	"1000"	"white"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"321"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	33	"l"	"blackFace1.bmp"	"1200"	"black"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"305"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	34	"l"	"blackFace4.bmp"	"800"	"black"	"1"	"+"	"tool4.bmp"	"tool"	"0"	"l"	"a"	"272"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	35	"a"	"blackFace5.bmp"	"800"	"black"	"1"	"+"	"weapon1.bmp"	"weapon"	"0"	"a"	"l"	"320"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	36	"l"	"whiteFace4.bmp"	"1000"	"white"	"1"	"+"	"tool2.bmp"	"tool"	"0"	"l"	"a"	"431"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	37	"l"	"blackFace2.bmp"	"1200"	"black"	"1"	"+"	"tool1.bmp"	"tool"	"0"	"l"	"a"	"366"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	38	"l"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"462"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	39	"a"	"whiteFace5.bmp"	"1000"	"white"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"397"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	40	"l"	"whiteFace3.bmp"	"1200"	"white"	"2"	"+"	"tool4.bmp"	"tool"	"1"	"l"	"l"	"372"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	41	"a"	"whiteFace8.bmp"	"1200"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"340"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	42	"l"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"419"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	43	"l"	"whiteFace3.bmp"	"1000"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"443"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	44	"a"	"whiteFace3.bmp"	"1200"	"white"	"1"	"+"	"weapon4.bmp"	"weapon"	"0"	"a"	"l"	"410"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	45	"a"	"blackFace8.bmp"	"1000"	"black"	"1"	"+"	"weapon3.bmp"	"weapon"	"0"	"a"	"l"	"353"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	46	"a"	"whiteFace7.bmp"	"800"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"297"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	47	"l"	"whiteFace2.bmp"	"1000"	"white"	"2"	"+"	"tool1.bmp"	"tool"	"1"	"l"	"l"	"288"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	48	"a"	"whiteFace6.bmp"	"800"	"white"	"2"	"+"	"weapon4.bmp"	"weapon"	"1"	"a"	"a"	"366"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	49	"l"	"whiteFace6.bmp"	"1200"	"white"	"2"	"+"	"tool2.bmp"	"tool"	"1"	"l"	"l"	"438"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	50	"a"	"whiteFace1.bmp"	"1000"	"white"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"277"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	51	"a"	"blackFace3.bmp"	"800"	"black"	"2"	"+"	"weapon2.bmp"	"weapon"	"1"	"a"	"a"	"341"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	52	"l"	"blackFace2.bmp"	"1200"	"black"	"2"	"+"	"tool3.bmp"	"tool"	"1"	"l"	"l"	"404"
75	1	2	2	2	5	"toolRight"	2	"WITproc"	"l"	"a"	2	"WIT"	"no"	53	"a"	"blackFace6.bmp"	"800"	"black"	"2"	"+"	"weapon3.bmp"	"weapon"	"1"	"a"	"a"	"339"
